id_municipio,media_acessos_pre,pct_fibra_pre,populacao,domicilios,pib,pib_per_capita,penetracao_bl,alta_conectividade,conectividade_q75,conectividade_q25,alta_fibra
2910701,3351.5454545454545,0.0,61456,21753,795415000,12942.83715178339,0.15407279246749664,0,0,1,0
2910727,11108.181818181818,0.0,113710,41421,3203016000,28168.2877495383,0.26817753840278646,1,0,1,0
2910800,65765.22727272728,0.0,616272,221711,17282198000,28043.133551418854,0.29662591063468785,1,0,1,0
2911709,12214.09090909091,0.0,87817,30389,1654710000,18842.70699295125,0.4019247395139988,1,0,1,0
2913606,26209.590909090908,0.0,178649,66640,5163623000,28903.733018376817,0.39330118411000764,1,0,1,0
2914000,4690.045454545455,0.0,56876,21231,664915000,11690.607637667908,0.2209055369292758,0,0,1,0
2914604,14378.09090909091,0.0,74507,26010,1532414000,20567.38293046291,0.5527908846247946,1,1,1,0
2914703,10091.227272727272,0.0,65073,23517,996855000,15319.02632428196,0.4291035111930634,1,0,1,0
2914802,29684.31818181818,0.0,186708,72012,4200814000,22499.37870900015,0.41221349472057683,1,0,1,0
2915601,7493.818181818182,0.0,59605,21781,1111051000,18640.23152420099,0.34405299030431025,1,0,1,0
2916401,3527.7272727272725,0.0,65897,24070,1467062000,22262.95582499962,0.14656116629527513,0,0,1,0
2917508,24025.090909090908,0.0,82590,30930,1867866000,22616.1278605158,0.7767568997442906,1,1,1,0
2918001,22758.0,0.0,158813,57873,3176446000,20001.171188756587,0.3932403711575346,1,0,1,0
2918407,21707.772727272728,0.0,237821,78868,5181529000,21787.516661690937,0.2752418309995528,1,0,1,0
2919207,35617.13636363636,0.0,203331,75333,7322778000,36014.07557135902,0.4727959375524187,1,0,1,0
2919553,11332.681818181818,0.0,107909,36406,8820648000,81741.5414840282,0.31128610169152937,1,0,1,0
2924009,14844.0,0.0,112870,38799,3965326000,35131.79764330646,0.38258718008196085,1,0,1,0
2925303,22777.090909090908,0.0,168326,60464,3767887000,22384.462293406843,0.3767049965118237,1,0,1,0
2926608,636.6818181818181,0.0,54010,19308,716571000,13267.376411775596,0.03297502683767444,0,0,0,0
2927408,489987.36363636365,0.0,2417678,959423,62954487000,26039.235580586,0.5107104620551766,1,1,1,0
2928604,5304.0,0.0,56012,20751,1137909000,20315.450260658432,0.2556021396559202,0,0,1,0
2928703,17211.409090909092,0.0,103055,38307,2450763000,23781.116879336278,0.4493019315245018,1,0,1,0
2928802,4171.136363636364,0.0,52276,17426,914071000,17485.48090902135,0.23936281209895352,0,0,1,0
2930105,19141.136363636364,0.0,74523,26913,998686000,13401.043973001624,0.7112226940005337,1,1,1,0
2930501,3677.9545454545455,0.0,80435,28910,1086778000,13511.257537141792,0.12722084211188328,0,0,1,0
2930709,9515.863636363636,0.0,114559,42216,6334359000,55293.420857374804,0.22540893586231847,0,0,1,0
2931350,22209.272727272728,0.0,145216,52564,2875867000,19804.064290436316,0.42251869582361934,1,0,1,0
2932903,13051.772727272728,0.0,85655,32325,1740635000,20321.46401260872,0.40376713773465517,1,0,1,0
2933307,64712.40909090909,0.0,370879,129166,8215793000,22152.219457019673,0.5010018820038484,1,1,1,0
3101607,25465.272727272728,0.0,78970,29136,3485867000,44141.661390401416,0.8740140282562029,1,1,1,0
3103504,25643.727272727272,0.0,117808,44115,5837823000,49553.70603015075,0.5812926957435628,1,1,1,0
3104007,30233.18181818182,0.0,111691,40350,8950863000,80139.51885111602,0.749273403176749,1,1,1,0
3105608,38894.86363636364,0.0,125317,46700,3523135000,28113.783445183017,0.832866459022776,1,1,1,0
3106200,842257.5454545454,0.0,2315560,890126,105829675000,45703.70666275113,0.946222833008524,1,1,1,0
3106705,90476.45454545454,0.0,411846,146913,33132919000,80449.77734395866,0.6158505683326495,1,1,1,0
3107406,13801.045454545454,0.0,51737,19174,1814096000,35063.80346753774,0.7197791516921589,1,1,1,0
3111200,10590.40909090909,0.0,52277,19818,1244647000,23808.692159075694,0.5343833429664492,1,1,1,0
3113404,14317.40909090909,0.0,87360,32690,2283288000,26136.53846153846,0.4379751939709113,1,0,1,0
3115300,19997.545454545456,0.0,66261,25420,1651609000,24925.808544996304,0.7866855017523783,1,1,1,0
3118007,14422.09090909091,0.0,52890,17990,4115644000,77815.1635469843,0.8016726464197281,1,1,1,0
3118304,40931.36363636364,0.0,131621,47613,3118549000,23693.3999893634,0.8596678141760368,1,1,1,0
3118601,147545.5,0.0,621863,228867,36479765000,58662.06061463698,0.6446779133732692,1,1,1,0
3119401,19055.5,0.0,104736,38446,1996019000,19057.62106630003,0.495643239868907,1,1,1,0
3120904,7239.363636363636,0.0,80665,29793,2230617000,27652.848199342963,0.2429887435425649,0,0,1,0
3122306,66572.04545454546,0.0,231091,87127,8331346000,36052.23050659697,0.7640805428230681,1,1,1,0
3124104,14629.772727272728,0.0,85598,30209,973105000,11368.31468024954,0.48428523709069243,1,0,1,0
3125101,13778.545454545454,0.0,53482,18337,13651225000,255248.96226767884,0.7514067434446995,1,1,1,0
3126109,15189.454545454546,0.0,68248,26174,2214110000,32442.12284609073,0.5803260695902249,1,1,1,0
3127107,13823.272727272728,0.0,58588,23094,2473118000,42212.022939851166,0.5985655463441901,1,1,1,0
3127701,77405.40909090909,0.0,257171,97817,7382837000,28707.890858611587,0.791328798582139,1,1,1,0
3128709,16238.818181818182,0.0,50911,19121,2806366000,55122.97931684705,0.849266156676857,1,1,1,0
3129806,22321.18181818182,0.0,170537,58779,3203506000,18784.815025478343,0.37974755981186853,1,0,1,0
3131307,64855.86363636364,0.0,227731,85740,17609177000,77324.46175531657,0.7564248149797486,1,1,1,0
3131703,31968.31818181818,0.0,113343,39754,14971929000,132093.98904211112,0.8041534985616084,1,1,1,0
3131901,13168.454545454546,0.0,53365,18156,13139828000,246225.5785627284,0.7252949187846742,1,1,1,0
3132404,28787.136363636364,0.0,93073,33640,3288441000,35331.8470447928,0.8557412712139228,1,1,1,0
3133808,26050.636363636364,0.0,97669,36847,5084952000,52063.11112021215,0.7069947719932793,1,1,1,0
3134202,28739.81818181818,0.0,102217,39997,3797932000,37155.580774235204,0.7185493457463855,1,1,1,0
3135100,5684.909090909091,0.0,70699,24301,1603651000,22682.796079152464,0.23393724912180944,0,0,1,0
3135209,5665.136363636364,0.0,65150,21471,824599000,12656.93016116654,0.26385060610294647,0,0,1,0
3136207,21593.772727272728,0.0,80187,29269,4851241000,60499.09586341926,0.7377694054211872,1,1,1,0
3136702,195878.77272727274,0.0,540756,211058,20297559000,37535.522490735195,0.9280803036476832,1,1,1,0
3137205,9462.818181818182,0.0,51412,18405,1986274000,38634.443320625534,0.5141438838260354,1,1,1,0
3137601,16424.727272727272,0.0,75145,27446,2189391000,29135.551267549403,0.5984379243870609,1,1,1,0
3138203,21388.045454545456,0.0,104761,38941,2941931000,28082.31116541461,0.5492423269701717,1,1,1,0
3138401,5911.363636363636,0.0,51145,19200,1113027000,21762.18594192981,0.3078835227272727,1,0,1,0
3139409,15404.227272727272,0.0,91886,33290,3278527000,35680.375682911435,0.4627283650563915,1,0,1,0
3140001,11823.863636363636,0.0,61387,21739,7367378000,120015.28010816622,0.5439009906786714,1,1,1,0
3143302,65235.09090909091,0.0,414240,144847,10800251000,26072.448339127077,0.4503723992149711,1,0,1,0
3143906,14963.90909090909,0.0,104108,39425,2655056000,25502.90083374957,0.3795538133394823,1,0,1,0
3144805,33101.181818181816,0.0,111697,39830,21042646000,188390.43125598718,0.8310615570721018,1,1,1,0
3145208,28860.954545454544,0.0,105552,37014,2635892000,24972.449598302257,0.7797307652632665,1,1,1,0
3146107,21546.409090909092,0.0,74821,26590,9520035000,127237.47343660203,0.8103200109405451,1,1,1,0
3147006,17054.272727272728,0.0,94023,32752,7198617000,76562.29858651606,0.5207093529333393,1,1,1,0
3147105,27695.363636363636,0.0,97139,35503,4025297000,41438.52623560053,0.7800851656582158,1,1,1,0
3147907,22996.727272727272,0.0,111939,41274,3024709000,27021.047177480592,0.5571722457897774,1,1,1,0
3148004,47804.818181818184,0.0,159235,61122,6145130000,38591.57848462964,0.7821213013615095,1,1,1,0
3148103,22698.545454545456,0.0,89826,31766,3678404000,40950.326186182174,0.7145547268949649,1,1,1,0
3149309,14312.318181818182,0.0,62580,22653,1939056000,30985.234899328858,0.6318067444408326,1,1,1,0
3151206,9579.636363636364,0.0,55606,19095,2875259000,51707.71139805057,0.501682972696327,1,1,1,0
3151800,63607.13636363636,0.0,163742,63192,8531692000,52104.481440314645,1.0065694449239835,1,1,1,0
3152105,18360.045454545456,0.0,57776,21255,2144994000,37126.03849349211,0.8637988922392593,1,1,1,0
3152501,36943.5,0.0,152217,55988,10720093000,70426.384700789,0.6598467528756162,1,1,1,0
3154606,62668.454545454544,0.0,329794,113168,5181711000,15711.962619089492,0.5537647969872627,1,1,1,0
3156700,29099.363636363636,0.0,129380,45821,4201730000,32475.88498995208,0.6350660971249784,1,1,1,0
3157807,52404.90909090909,0.0,219132,75936,5290589000,24143.3884599237,0.6901194307167758,1,1,1,0
3161106,3951.090909090909,0.0,52762,16497,648148000,12284.371327849589,0.23950360120572886,0,0,1,0
3162500,27610.727272727272,0.0,90225,34509,3005052000,33306.20116375727,0.8001022131249028,1,1,1,0
3164704,18781.772727272728,0.0,71796,26693,2236521000,31151.05298345312,0.703621650892471,1,1,1,0
3167202,62191.045454545456,0.0,227397,81994,12659740000,55672.41432384772,0.758482882339506,1,1,1,0
3168606,18271.81818181818,0.0,137418,49897,2951670000,21479.500502117626,0.3661907165123791,1,0,1,0
3168705,20540.81818181818,0.0,81579,30043,5611339000,68784.11110702509,0.6837139493997997,1,1,1,0
3169307,20110.590909090908,0.0,75485,26364,2959361000,39204.62343511956,0.7628049957931614,1,1,1,0
3169406,6703.454545454545,0.0,55255,19297,1879264000,34010.75015835671,0.34738324845595403,1,0,1,0
3169901,20617.909090909092,0.0,103365,39067,3573940000,34575.92028249407,0.5277576750431078,1,1,1,0
3170107,117377.31818181818,0.0,337836,127422,20397519000,60376.984690796715,0.9211699563797318,1,1,1,0
3170206,250490.04545454544,0.0,713224,268162,43129285000,60470.882920372846,0.9340997063511811,1,1,1,0
3170404,12695.09090909091,0.0,86619,31552,4319563000,49868.53923504081,0.4023545546745344,1,0,1,0
3170701,42187.86363636364,0.0,136467,49495,8093810000,59309.64995200305,0.8523661710549275,1,1,1,0
3171204,25428.727272727272,0.0,129246,46010,3020537000,23370.448601890967,0.5526782715220011,1,1,1,0
3171303,14637.09090909091,0.0,76430,29084,1811859000,23706.12325003271,0.5032695265125467,1,1,1,0
3200607,20068.81818181818,0.0,94765,32794,5313106000,56066.12145834433,0.6119661578891925,1,1,1,0
3201209,43250.954545454544,0.0,185786,71000,6146964000,33086.260536315975,0.6091683738796415,1,1,1,0
3201308,68319.90909090909,0.0,353491,130183,13698973000,38753.38551759451,0.5247990067129279,1,1,1,0
3201506,23416.909090909092,0.0,120033,45936,4378306000,36475.85247390301,0.5097724897881638,1,1,1,0
3202405,28701.363636363636,0.0,124656,46759,2537472000,20355.79514824798,0.6138147444633897,1,1,1,0
3203205,32604.727272727272,0.0,166786,58717,8036008000,48181.5500101927,0.5552859865580202,1,1,1,0
3204906,13909.59090909091,0.0,123752,45250,2947644000,23818.960501648457,0.30739427423405324,1,0,1,0
3205002,108956.68181818182,0.0,520653,192031,37279406000,71601.2507370552,0.5673911077804199,1,1,1,0
3205101,6808.090909090909,0.0,73423,25572,4227568000,57578.25204636149,0.266232242651764,0,0,1,0
3205200,129785.95454545454,0.0,467722,177185,16305842000,34862.25150837463,0.7324883852778427,1,1,1,0
3205309,118752.40909090909,0.0,322869,128687,31423573000,97326.07652019859,0.9228003535004242,1,1,1,0
3300100,34920.09090909091,0.0,167434,62147,11194244000,66857.65137307835,0.5618950377184886,1,1,1,0
3300209,40342.818181818184,0.0,129671,48162,4234265000,32653.908738268387,0.837648315722316,1,1,1,0
3300308,26456.727272727272,0.0,92883,35002,2713911000,29218.597590517104,0.7558633013178467,1,1,1,0
3300407,34281.545454545456,0.0,169894,62922,6449309000,37960.78142842007,0.5448260617041012,1,1,1,0
3300456,53768.13636363636,0.0,483087,181003,8839808000,18298.583898966437,0.2970566032808095,1,0,1,0
3300704,67179.59090909091,0.0,222161,82032,12359627000,55633.64857018108,0.8189437159778002,1,1,1,0
3300803,4039.3636363636365,0.0,56943,22276,1305514000,22926.681067031943,0.1813325388922444,0,0,1,0
3301009,84417.81818181818,0.0,483540,175823,37179860000,76890.97075733135,0.4801295517754684,1,0,1,0
3301702,144714.77272727274,0.0,808161,298216,53136666000,65750.09929952076,0.4852683046089839,1,0,1,0
3301850,9997.136363636364,0.0,51696,18504,1364014000,26385.290931600124,0.5402689344809968,1,1,1,0
3301900,20360.727272727272,0.0,224267,86601,5640738000,25151.885921691555,0.2351096092738799,0,0,1,0
3302007,20772.727272727272,0.0,116841,42299,10502749000,89889.242645989,0.491092632750828,1,1,1,0
3302205,21206.18181818182,0.0,101041,38497,3394972000,33599.94457695391,0.5508528409533683,1,1,1,0
3302270,3547.3636363636365,0.0,96289,32116,1530205000,15891.794493659712,0.11045471529342497,0,0,0,0
3302403,54973.818181818184,0.0,246391,92748,17747016000,72027.85816040359,0.5927224110688983,1,1,1,0
3302502,31875.0,0.0,228127,82946,4765844000,20891.18780328501,0.38428616208135413,1,0,1,0
3302700,17684.727272727272,0.0,197277,73486,85814296000,434993.92225145356,0.24065437325105832,0,0,1,0
3302858,30536.636363636364,0.0,167127,62693,2619229000,15672.087693789752,0.48708207237867646,1,1,1,0
3303203,41658.0,0.0,146774,57016,3059486000,20844.87715807977,0.7306370141714607,1,1,1,0
3303302,185584.68181818182,0.0,481749,194537,66345730000,137718.45919763195,0.9539814113417079,1,1,1,0
3303401,50003.13636363636,0.0,189939,76609,6324935000,33299.82257461606,0.6527057703877659,1,1,1,0
3303500,133998.13636363635,0.0,785867,287703,17794593000,22643.262791286565,0.46575161316926256,1,0,1,0
3303906,100819.95454545454,0.0,278881,108278,15665448000,56172.518027402366,0.9311213223873228,1,1,1,0
3304144,18365.954545454544,0.0,140523,51238,4361718000,31039.17508165923,0.358444017047007,1,0,1,0
3304201,36644.0,0.0,129612,48317,10754410000,82973.87587569052,0.758408013742575,1,1,1,0
3304300,9500.09090909091,0.0,56276,21197,1831415000,32543.446584689744,0.4481809175397891,1,0,1,0
3304524,50747.045454545456,0.0,156491,59081,8949070000,57185.8445533609,0.8589401915090377,1,1,1,0
3304557,1731738.8636363635,0.0,6211223,2439321,359634753000,57900.79554380836,0.7099265999170932,1,1,1,0
3304904,93141.5,0.0,896744,358229,20324883000,22665.200993817634,0.26000547136049845,0,0,1,0
3305109,81896.09090909091,0.0,440962,168823,8963782000,20327.78788194901,0.4851003175461336,1,0,1,0
3305208,26200.272727272728,0.0,104029,38357,2743661000,26374.00148035644,0.6830636579313484,1,1,1,0
3305505,19398.045454545456,0.0,89559,34157,42178208000,470954.43227369664,0.5679083483486681,1,1,1,0
3305554,14934.954545454546,0.0,80596,29328,4777037000,59271.39063973398,0.5092387665525964,1,1,1,0
3305802,49839.59090909091,0.0,165123,64438,5923947000,35875.96518958594,0.7734503074131865,1,1,1,0
3306008,22410.272727272728,0.0,78346,28437,6348173000,81027.40407934037,0.7880674025837018,1,1,1,0
3306107,15962.0,0.0,68088,25923,3122612000,45861.4146398778,0.6157466342630097,1,1,1,0
3306305,91393.90909090909,0.0,261563,98008,19671281000,75206.66531581302,0.9325147854349551,1,1,1,0
3501608,89431.81818181818,0.0,237240,89238,15217280000,64142.97757545102,1.0021719243127163,1,1,1,0
3501905,16452.227272727272,0.0,68008,24500,5152156000,75758.08728384896,0.6715194805194805,1,1,1,0
3502101,19251.31818181818,0.0,59783,21920,2845285000,47593.54666042186,0.8782535666887856,1,1,1,0
3502804,67342.90909090909,0.0,200124,77823,9017958000,45061.851651975776,0.8653342725275187,1,1,1,0
3503208,88799.77272727272,0.0,242228,92548,11953237000,49347.04906121505,0.9594996404814012,1,1,1,0
3503307,44375.681818181816,0.0,130866,47985,6942567000,53050.96052450599,0.9247823657014028,1,1,1,0
3503802,11408.045454545454,0.0,51456,18155,1721737000,33460.373911691546,0.6283693447835558,1,1,1,0
3503901,24822.590909090908,0.0,86678,29352,8293370000,95680.21874062622,0.8456865259297802,1,1,1,0
3504008,21131.68181818182,0.0,101409,38179,4082516000,40257.925825124,0.5534896623322199,1,1,1,0
3504107,52624.86363636364,0.0,158647,56538,8361032000,52702.112236600755,0.9307874993166302,1,1,1,0
3504503,29877.5,0.0,92805,33529,3278922000,35331.30758041054,0.8910942765963793,1,1,1,0
3505500,34282.454545454544,0.0,122485,46346,5903516000,48197.86912683186,0.7397068688873807,1,1,1,0
3505708,110334.59090909091,0.0,316473,109502,58027667000,183357.401737273,1.0076034310705824,1,1,1,0
3505906,21368.909090909092,0.0,58402,21436,2416803000,41382.19581521181,0.9968701759147738,1,1,1,0
3506003,147722.45454545456,0.0,379146,140197,16721368000,44102.71504908399,1.0536777145406433,1,1,1,0
3506102,18434.409090909092,0.0,76373,28046,4080485000,53428.37128304505,0.657291916526745,1,1,1,0
3506359,23955.590909090908,0.0,64188,22779,2067677000,32212.82794291768,1.051652439048725,1,1,1,0
3506508,31389.045454545456,0.0,118979,45380,3947388000,33177.18252800914,0.6916933771385072,1,1,1,0
3507001,22789.090909090908,0.0,61081,21722,3393229000,55552.93790212996,1.0491248922332617,1,1,1,0
3507506,47582.818181818184,0.0,145155,54443,5979359000,41192.92480451931,0.8739933174479397,1,1,1,0
3507605,57446.181818181816,0.0,176811,63458,7954300000,44987.585614017225,0.9052630372558513,1,1,1,0
3508504,20880.0,0.0,96202,33680,5214553000,54204.205733768526,0.6199524940617577,1,1,1,0
3509007,23259.68181818182,0.0,95032,32690,4858858000,51128.651401633135,0.7115228454628884,1,1,1,0
3509205,15220.181818181818,0.0,92689,32644,22713160000,245046.9850791356,0.46624745184970645,1,0,1,0
3509502,408340.3181818182,0.0,1139047,429769,72946775000,64041.93593416251,0.9501390704816266,1,1,1,0
3509601,12329.954545454546,0.0,77632,26759,2530950000,32601.890972794725,0.4607778521415055,1,0,1,0
3510401,16503.090909090908,0.0,50068,17200,2990810000,59734.960453782856,0.9594820295983086,1,1,1,0
3510500,48343.0,0.0,134873,48703,4532236000,33603.730917233246,0.9926082582181796,1,1,1,0
3510609,83286.95454545454,0.0,386984,136868,6854706000,17713.15093130465,0.6085202863010678,1,1,1,0
3511102,26655.81818181818,0.0,115791,44076,5218361000,45067.06911590711,0.6047694478132811,1,1,1,0
3512803,9095.227272727272,0.0,59773,21686,2109640000,35294.196376290296,0.419405481542344,1,0,1,0
3513009,77881.63636363637,0.0,274413,95990,16114165000,58722.30907427855,0.8113515612421749,1,1,1,0
3513405,17632.545454545456,0.0,74961,26799,3182373000,42453.71593228479,0.6579553511155437,1,1,1,0
3513504,21518.5,0.0,112476,40105,21946472000,195121.37700487216,0.5365540456302207,1,1,1,0
3513801,89000.45454545454,0.0,393237,144855,18484356000,47005.637821466444,0.6144106488934075,1,1,1,0
3515004,41601.545454545456,0.0,250691,88081,14314754000,57101.18831549597,0.4723100947371789,1,0,1,0
3515103,10505.59090909091,0.0,66970,23405,1456125000,21742.944602060623,0.4488609659940572,1,0,1,0
3515509,12328.818181818182,0.0,71186,27624,2468766000,34680.49897451746,0.44630821683384675,1,0,1,0
3515707,23985.18181818182,0.0,179198,61480,4740673000,26454.94369356801,0.3901298278819424,1,0,1,0
3516200,118887.68181818182,0.0,352536,127970,11276086000,31985.629836385502,0.9290277550846434,1,1,1,0
3516309,33768.27272727273,0.0,165139,57700,1872467000,11338.732825074634,0.5852386954466677,1,1,1,0
3516408,29122.409090909092,0.0,144849,49347,4297871000,29671.388825604594,0.590155614138835,1,1,1,0
3518404,27783.727272727272,0.0,118044,41976,7877882000,66736.82694588459,0.6618955420413396,1,1,1,0
3518701,108974.95454545454,0.0,287634,99516,10494252000,36484.741025052674,1.0950495854481144,1,1,1,0
3518800,378754.0,0.0,1291771,450963,77376467000,59899.52321270566,0.8398782161729454,1,1,1,0
3519071,70981.54545454546,0.0,236641,80835,18377822000,77661.19142498553,0.878104106569499,1,1,1,0
3519600,14880.5,0.0,60033,22225,1965223000,32735.712025052886,0.6695388076490438,1,1,1,0
3519709,18123.772727272728,0.0,75605,26366,2370586000,31354.883936247603,0.6873918200437202,1,1,1,0
3520509,89740.27272727272,0.0,255748,90767,22817117000,89217.18644916089,0.9886883198439159,1,1,1,0
3522109,36250.22727272727,0.0,112476,41993,2369275000,21064.716028308263,0.8632445234378889,1,1,1,0
3522208,19420.5,0.0,158522,54590,4909299000,30969.19670455836,0.3557519692251328,1,0,1,0
3522307,39194.09090909091,0.0,157790,54564,6359723000,40304.981304265166,0.7183141065371108,1,1,1,0
3522406,18013.590909090908,0.0,89728,31785,3788992000,42227.53209700428,0.5667324495545354,1,1,1,0
3522505,34389.90909090909,0.0,232297,81955,12854995000,55338.61823441542,0.41961941420180693,1,0,1,0
3522604,15239.181818181818,0.0,72022,26207,4756331000,66039.97389686485,0.5814928003274629,1,1,1,0
3523107,64375.27272727273,0.0,369275,122210,9519618000,25779.21061539503,0.5267594528047846,1,1,1,0
3523404,30950.863636363636,0.0,121590,43760,8245498000,67813.94851550293,0.7072866461691873,1,1,1,0
3523909,53391.045454545456,0.0,168240,59575,10540813000,62653.42962434617,0.896198832640293,1,1,1,0
3524006,18329.68181818182,0.0,70616,23696,8423279000,119282.86790529058,0.773534850530968,1,1,1,0
3524303,20087.409090909092,0.0,71821,27402,3601183000,50141.08686874313,0.7330636118133381,1,1,1,0
3524402,63848.59090909091,0.0,240275,85094,16094435000,66983.39402767662,0.7503301162137274,1,1,1,0
3524709,20293.545454545456,0.0,59347,21463,13981302000,235585.65723625457,0.9455129969969461,1,1,1,0
3525003,21812.136363636364,0.0,118045,42021,4908360000,41580.41424880342,0.5190770415657971,1,1,1,0
3525300,47011.86363636364,0.0,133497,48537,5582395000,41816.63258350375,0.9685778609383283,1,1,1,0
3525904,146504.04545454544,0.0,443221,163257,57670893000,130117.69072313812,0.8973829327657953,1,1,1,0
3526704,27649.363636363636,0.0,98161,35773,4101867000,41787.1354203808,0.7729115152870499,1,1,1,0
3526803,20553.045454545456,0.0,66505,22831,4924228000,74042.97421246523,0.9002253714049081,1,1,1,0
3526902,74179.09090909091,0.0,291869,104470,16060739000,55027.217690128105,0.7100516024609066,1,1,1,0
3527108,23345.727272727272,0.0,74779,28443,6763890000,90451.73110097754,0.82078990516919,1,1,1,0
3527207,22860.954545454544,0.0,84855,30034,3876663000,45685.734488244656,0.7611691598007106,1,1,1,0
